,Time ,Free Energy 
250,250,-1.5238213631314288
251,251,-1.5356091177438547
252,252,-1.5474907743398623
253,253,-1.5594670366609595
254,254,-1.5715386127854236
255,255,-1.583706215137957
256,256,-1.595970560499039
257,257,-1.6083323700139558
258,258,-1.6207923692015098
259,259,-1.6333512879623975
260,260,-1.6460098605872475
261,261,-1.658768825764318
262,262,-1.6716289265868383
263,263,-1.68459091055999
264,264,-1.6976555296075277
265,265,-1.7108235400780156
266,266,-1.7240957027506907
267,267,-1.737472782840931
268,268,-1.750955550005328
269,269,-1.7645447783463537
270,270,-1.778241246416616
271,271,-1.7920457372226886
272,272,-1.805959038228517
273,273,-1.8199819413583835
274,274,-1.8341152429994272
275,275,-1.84835974400371
276,276,-1.8627162496898242
277,277,-1.8771855698440216
278,278,-1.8917685187208702
279,279,-1.9064659150434213
280,280,-1.9212785820028777
281,281,-1.9362073472577592
282,282,-1.9512530429325539
283,283,-1.966416505615845
284,284,-1.9816985763579067
285,285,-1.99710010066776
286,286,-2.0126219285096765
287,287,-2.0282649142991245
288,288,-2.044029916898147
289,289,-2.05991779961016
290,290,-2.0759294301741655
291,291,-2.0920656807583695
292,292,-2.108327427953188
293,293,-2.124715552763645
294,294,-2.141230940601141
295,295,-2.1578744812745874
296,296,-2.1746470689808968
297,297,-2.1915496022948173
298,298,-2.2085829841581095
299,299,-2.225748121868037
300,300,-2.243045927065186
301,301,-2.2604773157205837
302,302,-2.278043208122113
303,303,-2.2957445288602174
304,304,-2.313582206812876
305,305,-2.331557175129849
306,306,-2.349670371216177
307,307,-2.367922736714927
308,308,-2.3863152174891678
309,309,-2.40484876360318
310,310,-2.4235243293028708
311,311,-2.4423428729953987
312,312,-2.461305357227989
313,313,-2.480412748665935
314,314,-2.499666018069769
315,315,-2.5190661402716006
316,316,-2.538614094150597
317,317,-2.5583108626076188
318,318,-2.5781574325389736
319,319,-2.5981547948092976
320,320,-2.6183039442235456
321,321,-2.6386058794980767
322,322,-2.6590616032308367
323,323,-2.6796721218706088
324,324,-2.70043844568534
325,325,-2.721361588729521
326,326,-2.742442568810614
327,327,-2.763682407454518
328,328,-2.785082129870055
329,329,-2.8066427649124797
330,330,-2.828365345045987
331,331,-2.850250906305219
332,332,-2.8723004882557497
333,333,-2.8945151339535546
334,334,-2.916895889903434
335,335,-2.9394438060163917
336,336,-2.962159935565964
337,337,-2.985045335143471
338,338,-3.0081010646122017
339,339,-3.031328187060503
340,340,-3.054727768753778
341,341,-3.0783008790853756
342,342,-3.1020485905263637
343,343,-3.1259719785741744
344,344,-3.150072121700118
345,345,-3.1743501012957465
346,346,-3.1988070016180625
347,347,-3.2234439097335685
348,348,-3.2482619154611396
349,349,-3.2732621113137115
350,350,-3.2984455924387808
351,351,-3.323813456557698
352,352,-3.349366803903764
353,353,-3.3751067371590904
354,354,-3.401034361390248
355,355,-3.4271507839826745
356,356,-3.453457114573835
357,357,-3.4799544649851386
358,358,-3.5066439491525885
359,359,-3.5335266830561687
360,360,-3.5606037846479532
361,361,-3.5878763737789345
362,362,-3.61534557212456
363,363,-3.6430125031089746
364,364,-3.670878291827954
365,365,-3.6989440649705303
366,366,-3.7272109507393045
367,367,-3.7556800787694242
368,368,-3.784352580046244
369,369,-3.8132295868216373
370,370,-3.842312232528977
371,371,-3.871601651696767
372,372,-3.9010989798609126
373,373,-3.930805353475645
374,374,-3.9607219098230786
375,375,-3.9908497869214
376,376,-4.021190123431687
377,377,-4.051744058563355
378,378,-4.082512731978223
379,379,-4.113497283693196
380,380,-4.144698853981564
381,381,-4.17611858327291
382,382,-4.207757612051633
383,383,-4.2396170807540745
384,384,-4.2716981296642444
385,385,-4.30400189880816
386,386,-4.336529527846781
387,387,-4.369282155967547
388,388,-4.402260921774518
389,389,-4.435466963177107
390,390,-4.468901417277422
391,391,-4.502565420256204
392,392,-4.536460107257364
393,393,-4.57058661227113
394,394,-4.6049460680157885
395,395,-4.6395396058180385
396,396,-4.674368355491951
397,397,-4.709433445216538
398,398,-4.74473600141194
399,399,-4.780277148614226
400,400,-4.816058009348813
401,401,-4.852079704002525
402,402,-4.888343350694261
403,403,-4.924850065144314
404,404,-4.961600960542324
405,405,-4.998597147413888
406,406,-5.03583973348581
407,407,-5.07332982355002
408,408,-5.111068519326164
409,409,-5.149056919322856
410,410,-5.18729611869764
411,411,-5.225787209115618
412,412,-5.264531278606794
413,413,-5.3035294114221445
414,414,-5.342782687888377
415,415,-5.382292184261461
416,416,-5.422058972578881
417,417,-5.462084120510648
418,418,-5.5023686912090986
419,419,-5.542913743157459
420,420,-5.583720330017203
421,421,-5.62478950047425
422,422,-5.666122298083945
423,423,-5.707719761114917
424,424,-5.749582922391772
425,425,-5.791712809136666
426,426,-5.834110442809759
427,427,-5.876776838948601
428,428,-5.919713007006395
429,429,-5.96291995018926
430,430,-6.00639866529241
431,431,-6.050150142535342
432,432,-6.09417536539601
433,433,-6.138475310444037
434,434,-6.183050947172959
435,435,-6.227903237831542
436,436,-6.273033137254188
437,437,-6.31844159269045
438,438,-6.364129543633684
439,439,-6.410097921648867
440,440,-6.456347650199598
441,441,-6.5028796444743024
442,442,-6.54969481121169
443,443,-6.59679404852546
444,444,-6.644178245728319
445,445,-6.691848283155291
446,446,-6.7398050319864025
447,447,-6.78804935406874
448,448,-6.836582101737896
449,449,-6.885404117638881
450,450,-6.9345162345464875
451,451,-6.983919275185161
452,452,-7.033614052048401
453,453,-7.083601367217737
454,454,-7.133882012181298
455,455,-7.184456767652009
456,456,-7.23532640338548
457,457,-7.28649167799757
458,458,-7.337953338781712
459,459,-7.389712121526005
460,460,-7.441768750330127
461,461,-7.494123937422086
462,462,-7.546778382974883
463,463,-7.599732774923073
464,464,-7.652987788779325
465,465,-7.706544087450963
466,466,-7.76040232105658
467,467,-7.814563126742714
468,468,-7.8690271285006785
469,469,-7.923794936983555
470,470,-7.978867149323394
471,471,-8.034244348948693
472,472,-8.089927105402156
473,473,-8.145915974158816
474,474,-8.202211496444537
475,475,-8.258814199054957
476,476,-8.315724594174913
477,477,-8.372943179198394
478,478,-8.430470436549058
479,479,-8.488306833501388
480,480,-8.546452822002509
481,481,-8.604908838494703
482,482,-8.663675303738728
483,483,-8.722752622637909
484,484,-8.782141184063118
485,485,-8.841841360678657
486,486,-8.9018535087691
487,487,-8.962177968067158
488,488,-9.022815061582577
489,489,-9.083765095432195
490,490,-9.14502835867112
491,491,-9.206605123125149
492,492,-9.268495643224435
493,493,-9.3307001558385
494,494,-9.393218880112588
495,495,-9.456052017305462
496,496,-9.519199750628673
497,497,-9.58266224508735
498,498,-9.646439647322591
499,499,-9.71053208545546
500,500,-9.774939668932703
501,501,-9.839662488374177
502,502,-9.904700615422112
503,503,-9.970054102592176
504,504,-10.035722983126481
505,505,-10.101707270848527
506,506,-10.16800696002016
507,507,-10.234622025200597
508,508,-10.301552421107562
509,509,-10.368798082480609
510,510,-10.436358923946647
511,511,-10.504234839887772
512,512,-10.572425704311406
513,513,-10.640931370722836
514,514,-10.709751672000202
515,515,-10.778886420271947
516,516,-10.848335406796856
517,517,-10.918098401846642
518,518,-10.988175154591236
519,519,-11.05856539298674
520,520,-11.129268823666159
521,521,-11.200285131832922
522,522,-11.271613981157287
523,523,-11.343255013675632
524,524,-11.415207849692704
525,525,-11.48747208768691
526,526,-11.560047304218639
527,527,-11.6329330538417
528,528,-11.706128869017931
529,529,-11.779634260034996
530,530,-11.853448714927461
531,531,-11.927571699401163
532,532,-12.002002656760908
533,533,-12.076741007841608
534,534,-12.15178615094283
535,535,-12.227137461766828
536,536,-12.30279429336014
537,537,-12.378755976058716
538,538,-12.455021817436707
539,539,-12.531591102258885
540,540,-12.608463092436768
541,541,-12.685637026988521
542,542,-12.763112122002582
543,543,-12.840887570605169
544,544,-12.918962542931611
545,545,-12.997336186101585
546,546,-13.076007624198294
547,547,-13.154975958251608
548,548,-13.234240266225216
549,549,-13.313799603007805
550,550,-13.393653000408325
551,551,-13.473799467155338
552,552,-13.55423798890053
553,553,-13.63496752822634
554,554,-13.71598702465782
555,555,-13.797295394678706
556,556,-13.878891531751707
557,557,-13.960774306343103
558,558,-14.042942565951597
559,559,-14.12539513514152
560,560,-14.208130815580347
561,561,-14.291148386080575
562,562,-14.374446602645989
563,563,-14.458024198522315
564,564,-14.541879884252271
565,565,-14.626012347735085
566,566,-14.710420254290387
567,567,-14.79510224672662
568,568,-14.880056945413871
569,569,-14.965282948361192
570,570,-15.05077883129839
571,571,-15.136543147762328
572,572,-15.222574429187684
573,573,-15.308871185002255
574,574,-15.395431902726704
575,575,-15.482255048078859
576,576,-15.569339065082483
577,577,-15.656682376180553
578,578,-15.744283382353032
579,579,-15.83214046323914
580,580,-15.920251977264094
581,581,-16.00861626177033
582,582,-16.09723163315322
583,583,-16.186096387001182
584,584,-16.275208798240296
585,585,-16.36456712128333
586,586,-16.45416959018316
587,587,-16.5440144187906
588,588,-16.634099800916637
589,589,-16.724423910498967
590,590,-16.81498490177292
591,591,-16.90578090944667
592,592,-16.99681004888073
593,593,-17.088070416271723
594,594,-17.179560088840372
595,595,-17.2712771250237
596,596,-17.363219564671407
597,597,-17.455385429246352
598,598,-17.547772722029183
599,599,-17.640379428327005
600,600,-17.7332035156861
601,601,-17.826242934108596
602,602,-17.919495616273135
603,603,-18.012959477759413
604,604,-18.10663241727662
605,605,-18.20051231689564
606,606,-18.294597042285073
607,607,-18.388884442950964
608,608,-18.4833723524802
609,609,-18.578058588787524
610,610,-18.672940954366133
611,611,-18.768017236541784
612,612,-18.86328520773033
613,613,-18.958742625698715
614,614,-19.054387233829253
615,615,-19.150216761387224
616,616,-19.24622892379168
617,617,-19.342421422889394
618,618,-19.43879194723195
619,619,-19.535338172355804
620,620,-19.63205776106532
621,621,-19.728948363718757
622,622,-19.826007618517007
623,623,-19.923233151795095
624,624,-20.02062257831642
625,625,-20.118173501569554
626,626,-20.215883514067578
627,627,-20.31375019764989
628,628,-20.411771123786433
629,629,-20.509943853884135
630,630,-20.608265939595675
631,631,-20.70673492313036
632,632,-20.80534833756704
633,633,-20.90410370716907
634,634,-21.002998547701118
635,635,-21.102030366747844
636,636,-21.201196664034285
637,637,-21.30049493174791
638,638,-21.399922654862205
639,639,-21.49947731146182
640,640,-21.599156373069007
641,641,-21.698957304971433
642,642,-21.798877566551205
643,643,-21.898914611614977
644,644,-21.999065888725145
645,645,-22.099328841531975
646,646,-22.19970090910656
647,647,-22.300179526274604
648,648,-22.400762123950788
649,649,-22.501446129473813
650,650,-22.60222896694188
651,651,-22.703108057548558
652,652,-22.804080819918997
653,653,-22.905144670446315
654,654,-23.00629702362811
655,655,-23.10753529240299
656,656,-23.208856888487063
657,657,-23.31025922271022
658,658,-23.41173970535216
659,659,-23.513295746478125
660,660,-23.61492475627409
661,661,-23.716624145381484
662,662,-23.818391325231268
663,663,-23.920223708377247
664,664,-24.0221187088286
665,665,-24.124073742381487
666,666,-24.22608622694962
667,667,-24.328153582893783
668,668,-24.430273233350125
669,669,-24.532442604557186
670,670,-24.634659126181532
671,671,-24.736920231641935
672,672,-24.839223358432033
673,673,-24.941565948441273
674,674,-25.043945448274187
675,675,-25.14635930956782
676,676,-25.248804989307242
677,677,-25.351279950139094
678,678,-25.453781660683028
679,679,-25.556307595840977
680,680,-25.658855237104223
681,681,-25.761422072858075
682,682,-25.86400559868417
683,683,-25.966603317660237
684,684,-26.069212740657377
685,685,-26.171831386634587
686,686,-26.274456782930592
687,687,-26.377086465552892
688,688,-26.479717979463903
689,689,-26.58234887886413
690,690,-26.68497672747235
691,691,-26.78759909880263
692,692,-26.890213576438235
693,693,-26.992817754302294
694,694,-27.095409236925093
695,695,-27.19798563970805
696,696,-27.30054458918426
697,697,-27.403083723275515
698,698,-27.505600691545744
699,699,-27.608093155450888
700,700,-27.710558788585054
701,701,-27.81299527692291
702,702,-27.91540031905838
703,703,-28.017771626439405
704,704,-28.120106923598833
705,705,-28.2224039483814
706,706,-28.324660452166693
707,707,-28.42687420008804
708,708,-28.52904297124741
709,709,-28.631164558926077
710,710,-28.733236770791223
711,711,-28.835257429098256
712,712,-28.93722437088895
713,713,-29.039135448185238
714,714,-29.140988528178795
715,715,-29.2427814934162
716,716,-29.34451224197974
717,717,-29.446178687663874
718,718,-29.547778760147242
719,719,-29.649310405160186
720,720,-29.750771584647886
721,721,-29.852160276928984
722,722,-29.953474476849674
723,723,-30.054712195933313
724,724,-30.155871462525518
725,725,-30.256950321934653
726,726,-30.35794683656785
727,727,-30.458859086062425
728,728,-30.559685167412734
729,729,-30.66042319509248
730,730,-30.761071301172443
731,731,-30.861627635433656
732,732,-30.962090365476
733,733,-31.062457676822262
734,734,-31.16272777301761
735,735,-31.262898875724556
736,736,-31.362969224813376
737,737,-31.46293707844801
738,738,-31.562800713167427
739,739,-31.662558423962544
740,740,-31.762208524348654
741,741,-31.861749346433374
742,742,-31.96117924098019
743,743,-32.06049657746762
744,744,-32.159699744143886
745,745,-32.25878714807736
746,746,-32.35775721520259
747,747,-32.45660839036208
748,748,-32.55533913734372
749,749,-32.65394793891409
750,750,-32.75243329684748
751,751,-32.85079373195077
752,752,-32.94902778408422
753,753,-33.047134012178084
754,754,-33.14511099424522
755,755,-33.24295732738979
756,756,-33.34067162781178
757,757,-33.43825253080784
758,758,-33.535698690768065
759,759,-33.63300878116904
760,760,-33.7301814945631
761,761,-33.82721554256384
762,762,-33.92410965582797
763,763,-34.020862584033466
764,764,-34.11747309585432
765,765,-34.21393997893153
766,766,-34.31026203984082
767,767,-34.40643810405686
768,768,-34.502467015914135
769,769,-34.598347638564505
770,770,-34.694078853931565
771,771,-34.78965956266178
772,772,-34.885088684072485
773,773,-34.980365156096866
774,774,-35.07548793522588
775,775,-35.17045599644726
776,776,-35.26526833318164
777,777,-35.35992395721581
778,778,-35.454421898633264
779,779,-35.54876120574198
780,780,-35.642940944999644
781,781,-35.73696020093621
782,782,-35.83081807607398
783,783,-35.92451369084528
784,784,-36.01804618350765
785,785,-36.11141471005675
786,786,-36.20461844413702
787,787,-36.297656576950146
788,788,-36.390528317161305
789,789,-36.48323289080342
790,790,-36.57576954117935
791,791,-36.66813752876214
792,792,-36.76033613109337
793,793,-36.85236464267969
794,794,-36.94422237488758
795,795,-37.03590865583635
796,796,-37.12742283028958
797,797,-37.21876425954488
798,798,-37.30993232132221
799,799,-37.400926409650594
800,800,-37.49174593475361
801,801,-37.58239032293332
802,802,-37.67285901645305
803,803,-37.76315147341887
804,804,-37.85326716765985
805,805,-37.94320558860728
806,806,-38.03296624117269
807,807,-38.12254864562499
808,808,-38.21195233746647
809,809,-38.301176867308044
810,810,-38.390221800743504
811,811,-38.47908671822302
812,812,-38.56777121492585
813,813,-38.65627490063234
814,814,-38.74459739959525
815,815,-38.83273835041043
816,816,-38.92069740588701
817,817,-39.00847423291688
818,818,-39.09606851234391
819,819,-39.18347993883252
820,820,-39.270708220735976
821,821,-39.35775307996427
822,822,-39.44461425185171
823,823,-39.531291485024234
824,824,-39.617784541266396
825,825,-39.704093195388296
826,826,-39.79021723509226
827,827,-39.876156460839326
828,828,-39.96191068571583
829,829,-40.0474797352997
830,830,-40.132863447526915
831,831,-40.218061672557866
832,832,-40.30307427264379
833,833,-40.38790112199322
834,834,-40.47254210663868
835,835,-40.55699712430331
836,836,-40.6412660842678
837,837,-40.725348907237446
838,838,-40.80924552520941
839,839,-40.89295588134026
840,840,-40.976479929813685
841,841,-41.059817635708626
842,842,-41.1429689748676
843,843,-41.22593393376536
844,844,-41.30871250937802
845,845,-41.391304709052406
846,846,-41.473710550375934
847,847,-41.55593006104674
848,848,-41.63796327874446
849,849,-41.71981025100125
850,850,-41.80147103507339
851,851,-41.882945697813355
852,852,-41.964234315542356
853,853,-42.04533697392342
854,854,-42.126253767835045
855,855,-42.20698480124528
856,856,-42.28753018708646
857,857,-42.367890047130544
858,858,-42.448064511864914
859,859,-42.52805372036891
860,860,-42.60785782019085
861,861,-42.687476967225756
862,862,-42.76691132559368
863,863,-42.84616106751869
864,864,-42.92522637320848
865,865,-43.00410743073463
866,866,-43.082804435913594
867,867,-43.161317592188325
868,868,-43.23964711051056
869,869,-43.31779320922391
870,870,-43.395756113947456
871,871,-43.473536057460294
872,872,-43.551133279586566
873,873,-43.62854802708141
874,874,-43.70578055351747
875,875,-43.782831119172265
876,876,-43.859699990916255
877,877,-43.93638744210159
878,878,-44.01289375245173
879,879,-44.08921920795169
880,880,-44.16536410073917
881,881,-44.24132872899631
882,882,-44.31711339684234
883,883,-44.392718414226906
884,884,-44.46814409682422
885,885,-44.54339076592798
886,886,-44.618458748347024
887,887,-44.69334837630181
888,888,-44.7680599873217
889,889,-44.842593924142946
890,890,-44.916950534607544
891,891,-44.99113017156286
892,892,-45.06513319276197
893,893,-45.13895996076494
894,894,-45.21261084284074
895,895,-45.286086210870074
896,896,-45.359386441248915
897,897,-45.4325119147929
898,898,-45.50546301664248
899,899,-45.578240136168894
900,900,-45.65084366688089
901,901,-45.72327400633228
902,902,-45.795531556030326
903,903,-45.8676167213448
904,904,-45.939529911417964
905,905,-46.011271539075246
906,906,-46.08284202073677
907,907,-46.154241776329656
908,908,-46.225471229201034
909,909,-46.29653080603202
910,910,-46.36742093675223
911,911,-46.438142054455334
912,912,-46.508694595315156
913,913,-46.579078998502716
914,914,-46.64929570610395
915,915,-46.71934516303825
916,916,-46.78922781697773
917,917,-46.85894411826732
918,918,-46.928494519845515
919,919,-46.99787947716601
920,920,-47.067099448120004
921,921,-47.136154892959226
922,922,-47.205046274219825
923,923,-47.273774056646886
924,924,-47.34233870711975
925,925,-47.41074069457801
926,926,-47.47898048994837
927,927,-47.547058566071996
928,928,-47.61497539763283
929,929,-47.68273146108649
930,930,-47.75032723458988
931,931,-47.817763197931576
932,932,-47.88503983246282
933,933,-47.952157621029365
934,934,-48.01911704790378
935,935,-48.08591859871868
936,936,-48.152562760400485
937,937,-48.21905002110399
938,938,-48.28538087014741
939,939,-48.35155579794828
940,940,-48.41757529595999
941,941,-48.483439856608896
942,942,-48.54914997323213
943,943,-48.614706140016125
944,944,-48.68010885193564
945,945,-48.74535860469362
946,946,-48.810455894661516
947,947,-48.875401218820336
948,948,-48.940195074702345
949,949,-49.004837960333305
950,950,-49.06933037417535
951,951,-49.13367281507064
952,952,-49.197865782185374
953,953,-49.26190977495462
954,954,-49.32580529302764
955,955,-49.38955283621392
956,956,-49.45315290442966
957,957,-49.516605997645016
958,958,-49.57991261583186
959,959,-49.64307325891213
960,960,-49.70608842670682
961,961,-49.76895861888552
962,962,-49.83168433491657
963,963,-49.894266074017835
964,964,-49.956704335107936
965,965,-50.01899961675832
966,966,-50.08115241714561
967,967,-50.14316323400482
968,968,-50.20503256458293
969,969,-50.26676090559327
970,970,-50.3283487531703
971,971,-50.38979660282508
972,972,-50.451104949401305
973,973,-50.512274287031936
974,974,-50.57330510909647
975,975,-50.63419790817866
976,976,-50.69495317602506
977,977,-50.75557140350392
978,978,-50.8160530805649
979,979,-50.87639869619922
980,980,-50.936608738400565
981,981,-50.99668369412646
982,982,-51.05662404926039
983,983,-51.116430288574435
984,984,-51.17610289569255
985,985,-51.23564235305453
986,986,-51.29504914188057
987,987,-51.35432374213637
988,988,-51.41346663249908
989,989,-51.47247829032365
990,990,-51.53135919161002
991,991,-51.59010981097087
992,992,-51.648730621599995
993,993,-51.70722209524145
994,994,-51.76558470215929
995,995,-51.82381891110792
996,996,-51.88192518930332
997,997,-51.9399040023947
998,998,-51.997755814437035
999,999,-52.05548108786418
1000,1000,-52.11308028346275
1001,1001,-52.170553860346665
1002,1002,-52.22790227593239
1003,1003,-52.2851259859149
1004,1004,-52.342225444244406
1005,1005,-52.399201103103664
1006,1006,-52.456053412886206
1007,1007,-52.51278282217507
1008,1008,-52.56938977772246
1009,1009,-52.62587472443007
1010,1010,-52.68223810533005
1011,1011,-52.73848036156687
1012,1012,-52.794601932379805
1013,1013,-52.85060325508627
1014,1014,-52.9064847650658
1015,1015,-52.96224689574484
1016,1016,-53.01789007858232
1017,1017,-53.07341474305584
1018,1018,-53.128821316648846
1019,1019,-53.1841102248383
1020,1020,-53.23928189108331
1021,1021,-53.29433673681442
1022,1022,-53.34927518142368
1023,1023,-53.404097642255394
1024,1024,-53.458804534597824
1025,1025,-53.513396271675425
1026,1026,-53.567873264641904
1027,1027,-53.622235922574106
1028,1028,-53.67648465246651
1029,1029,-53.73061985922663
1030,1030,-53.78464194567093
1031,1031,-53.83855131252172
1032,1032,-53.89234835840461
1033,1033,-53.94603347984671
1034,1034,-53.99960707127562
1035,1035,-54.05306952501908
1036,1036,-54.106421231305305
1037,1037,-54.15966257826406
1038,1038,-54.21279395192843
1039,1039,-54.26581573623721
1040,1040,-54.31872831303803
1041,1041,-54.37153206209112
1042,1042,-54.42422736107375
1043,1043,-54.47681458558527
