,Time ,Free Energy 
150,150,-109.5447078403713
151,151,-109.5448627824884
152,152,-109.54501563050917
153,153,-109.5451664262074
154,154,-109.5453152102849
155,155,-109.54546202240527
156,156,-109.54560690122644
157,157,-109.54574988443176
158,158,-109.54589100876031
159,159,-109.54603031003577
160,160,-109.54616782319444
161,161,-109.54630358231213
162,162,-109.54643762063014
163,163,-109.54656997058028
164,164,-109.54670066380902
165,165,-109.5468297312008
166,166,-109.54695720290039
167,167,-109.54708310833472
168,168,-109.54720747623365
169,169,-109.54733033465035
170,170,-109.54745171098061
171,171,-109.54757163198182
172,172,-109.54769012379114
173,173,-109.54780721194304
174,174,-109.54792292138632
175,175,-109.54803727650055
176,176,-109.54815030111195
177,177,-109.54826201850877
178,178,-109.54837245145602
179,179,-109.54848162220998
180,180,-109.54858955253205
181,181,-109.54869626370213
182,182,-109.5488017765318
183,183,-109.54890611137668
184,184,-109.5490092881489
185,185,-109.54911132632868
186,186,-109.54921224497593
187,187,-109.54931206274124
188,188,-109.54941079787665
189,189,-109.54950846824603
190,190,-109.54960509133525
191,191,-109.54970068426186
192,192,-109.54979526378455
193,193,-109.54988884631243
194,194,-109.54998144791386
195,195,-109.55007308432516
196,196,-109.55016377095886
197,197,-109.55025352291203
198,198,-109.55034235497396
199,199,-109.55043028163404
200,200,-109.55051731708896
201,201,-109.55060347525009
202,202,-109.55068876975041
203,203,-109.55077321395137
204,204,-109.55085682094946
205,205,-109.55093960358253
206,206,-109.55102157443626
207,207,-109.55110274584999
208,208,-109.55118312992272
209,209,-109.55126273851877
210,210,-109.55134158327337
211,211,-109.5514196755981
212,212,-109.55149702668602
213,213,-109.55157364751693
214,214,-109.55164954886224
215,215,-109.5517247412898
216,216,-109.55179923516862
217,217,-109.55187304067346
218,218,-109.55194616778924
219,219,-109.55201862631536
220,220,-109.55209042586996
221,221,-109.55216157589399
222,222,-109.55223208565516
223,223,-109.55230196425185
224,224,-109.55237122061693
225,225,-109.55243986352137
226,226,-109.5525079015779
227,227,-109.55257534324437
228,228,-109.55264219682735
229,229,-109.55270847048521
230,230,-109.55277417223158
231,231,-109.55283930993826
232,232,-109.55290389133847
233,233,-109.55296792402974
234,234,-109.55303141547685
235,235,-109.55309437301462
236,236,-109.55315680385071
237,237,-109.55321871506838
238,238,-109.553280113629
239,239,-109.55334100637461
240,240,-109.55340140003057
241,241,-109.55346130120786
242,242,-109.55352071640546
243,243,-109.55357965201271
244,244,-109.55363811431158
245,245,-109.55369610947889
246,246,-109.55375364358832
247,247,-109.55381072261278
248,248,-109.55386735242617
249,249,-109.55392353880556
250,250,-109.55397928743314
251,251,-109.55403460389803
252,252,-109.55408949369823
253,253,-109.55414396224239
254,254,-109.55419801485162
255,255,-109.55425165676117
256,256,-109.55430489312224
257,257,-109.55435772900341
258,258,-109.55441016939253
259,259,-109.55446221919811
260,260,-109.55451388325093
261,261,-109.55456516630554
262,262,-109.55461607304169
263,263,-109.55466660806584
264,264,-109.55471677591254
265,265,-109.55476658104575
266,266,-109.55481602786026
267,267,-109.55486512068298
268,268,-109.55491386377417
269,269,-109.55496226132878
270,270,-109.55501031747761
271,271,-109.55505803628856
272,272,-109.55510542176775
273,273,-109.55515247786073
274,274,-109.55519920845352
275,275,-109.55524561737379
276,276,-109.55529170839186
277,277,-109.55533748522188
278,278,-109.55538295152272
279,279,-109.55542811089893
280,280,-109.55547296690199
281,281,-109.55551752303094
282,282,-109.55556178273359
283,283,-109.55560574940728
284,284,-109.5556494263999
285,285,-109.55569281701061
286,286,-109.5557359244909
287,287,-109.55577875204528
288,288,-109.55582130283223
289,289,-109.5558635799649
290,290,-109.55590558651198
291,291,-109.5559473254985
292,292,-109.55598879990647
293,293,-109.55603001267573
294,294,-109.55607096670472
295,295,-109.55611166485106
296,296,-109.55615210993237
297,297,-109.55619230472688
298,298,-109.55623225197417
299,299,-109.55627195437577
300,300,-109.55631141459585
301,301,-109.55635063526182
302,302,-109.55638961896503
303,303,-109.5564283682612
304,304,-109.55646688567123
305,305,-109.55650517368167
306,306,-109.55654323474525
307,307,-109.55658107128161
308,308,-109.55661868567763
309,309,-109.55665608028818
310,310,-109.55669325743649
311,311,-109.55673021941473
312,312,-109.55676696848458
313,313,-109.5568035068776
314,314,-109.55683983679582
315,315,-109.55687596041219
316,316,-109.55691187987104
317,317,-109.55694759728857
318,318,-109.55698311475327
319,319,-109.55701843432638
320,320,-109.5570535580423
321,321,-109.5570884879091
322,322,-109.55712322590887
323,323,-109.55715777399807
324,324,-109.5571921341081
325,325,-109.55722630814554
326,326,-109.5572602979927
327,327,-109.55729410550775
328,328,-109.55732773252538
329,329,-109.55736118085701
330,330,-109.55739445229116
331,331,-109.55742754859382
332,332,-109.55746047150879
333,333,-109.55749322275813
334,334,-109.55752580404226
335,335,-109.55755821704051
336,336,-109.55759046341134
337,337,-109.55762254479271
338,338,-109.55765446280233
339,339,-109.55768621903803
340,340,-109.55771781507795
341,341,-109.55774925248102
342,342,-109.55778053278706
343,343,-109.55781165751719
344,344,-109.55784262817407
345,345,-109.55787344624216
346,346,-109.557904113188
347,347,-109.55793463046052
348,348,-109.55796499949118
349,349,-109.5579952216944
350,350,-109.55802529846764
351,351,-109.55805523119179
352,352,-109.5580850212313
353,353,-109.5581146699345
354,354,-109.5581441786338
355,355,-109.55817354864585
356,356,-109.55820278127197
357,357,-109.55823187779816
358,358,-109.5582608394954
359,359,-109.5582896676199
360,360,-109.55831836341328
361,361,-109.55834692810274
362,362,-109.55837536290133
363,363,-109.5584036690081
364,364,-109.55843184760839
365,365,-109.55845989987388
366,366,-109.55848782696287
367,367,-109.55851563002051
368,368,-109.55854331017885
369,369,-109.55857086855715
370,370,-109.55859830626203
371,371,-109.55862562438757
372,372,-109.55865282401558
373,373,-109.55867990621576
374,374,-109.55870687204575
375,375,-109.55873372255144
376,376,-109.55876045876711
377,377,-109.55878708171548
378,378,-109.55881359240799
379,379,-109.55883999184486
380,380,-109.55886628101537
381,381,-109.55889246089782
382,382,-109.55891853245991
383,383,-109.55894449665865
384,384,-109.55897035444063
385,385,-109.5589961067422
386,386,-109.55902175448949
387,387,-109.55904729859864
388,388,-109.55907273997587
389,389,-109.55909807951767
390,390,-109.55912331811086
391,391,-109.55914845663281
392,392,-109.55917349595148
393,393,-109.55919843692558
394,394,-109.55922328040467
395,395,-109.55924802722933
396,396,-109.55927267823122
397,397,-109.55929723423324
398,398,-109.55932169604958
399,399,-109.55934606448596
400,400,-109.55937034033961
401,401,-109.5593945243994
402,402,-109.559418617446
403,403,-109.55944262025196
404,404,-109.55946653358184
405,405,-109.55949035819224
406,406,-109.55951409483197
407,407,-109.55953774424219
408,408,-109.55956130715629
409,409,-109.55958478430027
410,410,-109.55960817639271
411,411,-109.5596314841448
412,412,-109.5596547082605
413,413,-109.55967784943665
414,414,-109.55970090836303
415,415,-109.55972388572246
416,416,-109.55974678219083
417,417,-109.55976959843727
418,418,-109.55979233512423
419,419,-109.55981499290749
420,420,-109.55983757243627
421,421,-109.55986007435335
422,422,-109.55988249929514
423,423,-109.55990484789172
424,424,-109.55992712076693
425,425,-109.55994931853843
426,426,-109.55997144181794
427,427,-109.55999349121099
428,428,-109.56001546731729
429,429,-109.56003737073064
430,430,-109.5600592020391
431,431,-109.56008096182498
432,432,-109.56010265066492
433,433,-109.56012426913003
434,434,-109.56014581778582
435,435,-109.56016729719244
436,436,-109.56018870790464
437,437,-109.5602100504718
438,438,-109.56023132543802
439,439,-109.56025253334234
440,440,-109.56027367471853
441,441,-109.56029475009534
442,442,-109.56031575999648
443,443,-109.56033670494077
444,444,-109.56035758544209
445,445,-109.56037840200943
446,446,-109.56039915514711
447,447,-109.56041984535463
448,448,-109.56044047312682
449,449,-109.560461038954
450,450,-109.56048154332177
451,451,-109.56050198671133
452,452,-109.56052236959938
453,453,-109.56054269245824
454,454,-109.56056295575581
455,455,-109.56058315995575
456,456,-109.56060330551742
457,457,-109.56062339289598
458,458,-109.56064342254246
459,459,-109.56066339490371
460,460,-109.56068331042258
461,461,-109.56070316953783
462,462,-109.56072297268433
463,463,-109.56074272029294
464,464,-109.56076241279065
465,465,-109.56078205060064
466,466,-109.56080163414228
467,467,-109.56082116383114
468,468,-109.56084064007912
469,469,-109.56086006329441
470,470,-109.56087943388158
471,471,-109.56089875224163
472,472,-109.56091801877199
473,473,-109.56093723386658
474,474,-109.56095639791577
475,475,-109.56097551130662
476,476,-109.56099457442272
477,477,-109.56101358764428
478,478,-109.56103255134822
479,479,-109.56105146590819
480,480,-109.5610703316945
481,481,-109.56108914907432
482,482,-109.56110791841164
483,483,-109.56112664006722
484,484,-109.5611453143988
485,485,-109.56116394176097
486,486,-109.56118252250532
487,487,-109.56120105698041
488,488,-109.56121954553178
489,489,-109.56123798850209
490,490,-109.56125638623098
491,491,-109.56127473905532
492,492,-109.56129304730904
493,493,-109.56131131132325
494,494,-109.56132953142631
495,495,-109.56134770794372
496,496,-109.56136584119837
497,497,-109.56138393151035
498,498,-109.56140197919707
499,499,-109.56141998457335
500,500,-109.56143794795128
501,501,-109.56145586964044
502,502,-109.56147374994782
503,503,-109.56149158917788
504,504,-109.5615093876325
505,505,-109.56152714561114
506,506,-109.56154486341072
507,507,-109.5615625413258
508,508,-109.5615801796485
509,509,-109.5615977786685
510,510,-109.56161533867322
511,511,-109.56163285994758
512,512,-109.56165034277434
513,513,-109.56166778743388
514,514,-109.56168519420434
515,515,-109.56170256336159
516,516,-109.56171989517932
517,517,-109.56173718992895
518,518,-109.56175444787979
519,519,-109.56177166929893
520,520,-109.56178885445141
521,521,-109.56180600360004
522,522,-109.56182311700564
523,523,-109.56184019492693
524,524,-109.56185723762053
525,525,-109.5618742453411
526,526,-109.56189121834123
527,527,-109.56190815687157
528,528,-109.56192506118077
529,529,-109.56194193151555
530,530,-109.56195876812066
531,531,-109.56197557123899
532,532,-109.56199234111146
533,533,-109.56200907797724
534,534,-109.5620257820735
535,535,-109.56204245363571
536,536,-109.56205909289741
537,537,-109.56207570009036
538,538,-109.5620922754446
539,539,-109.56210881918832
540,540,-109.56212533154806
541,541,-109.56214181274848
542,542,-109.56215826301268
543,543,-109.56217468256196
544,544,-109.56219107161593
545,545,-109.56220743039265
546,546,-109.56222375910839
547,547,-109.56224005797787
548,548,-109.56225632721419
549,549,-109.56227256702877
550,550,-109.56228877763151
551,551,-109.56230495923074
552,552,-109.5623211120332
553,553,-109.56233723624412
554,554,-109.56235333206718
555,555,-109.5623693997045
556,556,-109.56238543935679
557,557,-109.56240145122325
558,558,-109.56241743550154
559,559,-109.56243339238796
560,560,-109.5624493220773
561,561,-109.56246522476292
562,562,-109.56248110063683
563,563,-109.56249694988955
564,564,-109.56251277271029
565,565,-109.5625285692868
566,566,-109.56254433980551
567,567,-109.56256008445153
568,568,-109.56257580340855
569,569,-109.56259149685901
570,570,-109.562607164984
571,571,-109.56262280796331
572,572,-109.56263842597545
573,573,-109.5626540191976
574,574,-109.56266958780577
575,575,-109.56268513197462
576,576,-109.56270065187762
577,577,-109.562716147687
578,578,-109.56273161957375
579,579,-109.56274706770766
580,580,-109.56276249225735
581,581,-109.5627778933902
582,582,-109.56279327127245
583,583,-109.56280862606914
584,584,-109.5628239579442
585,585,-109.56283926706038
586,586,-109.56285455357931
587,587,-109.56286981766146
588,588,-109.56288505946625
589,589,-109.56290027915196
590,590,-109.56291547687576
591,591,-109.56293065279371
592,592,-109.56294580706088
593,593,-109.56296093983124
594,594,-109.56297605125766
595,595,-109.56299114149198
596,596,-109.56300621068505
597,597,-109.56302125898662
598,598,-109.5630362865455
599,599,-109.56305129350942
600,600,-109.5630662800251
601,601,-109.56308124623837
602,602,-109.56309619229395
603,603,-109.56311111833568
604,604,-109.56312602450637
605,605,-109.56314091094791
606,606,-109.56315577780123
607,607,-109.5631706252063
608,608,-109.56318545330215
609,609,-109.56320026222696
610,610,-109.5632150521179
611,611,-109.56322982311127
612,612,-109.56324457534245
613,613,-109.56325930894597
614,614,-109.56327402405546
615,615,-109.56328872080363
616,616,-109.56330339932234
617,617,-109.5633180597426
618,618,-109.56333270219456
619,619,-109.56334732680753
620,620,-109.56336193370996
621,621,-109.56337652302943
622,622,-109.5633910948928
623,623,-109.56340564942599
624,624,-109.56342018675421
625,625,-109.56343470700179
626,626,-109.56344921029228
627,627,-109.56346369674844
628,628,-109.56347816649227
629,629,-109.56349261964493
630,630,-109.5635070563269
631,631,-109.56352147665777
632,632,-109.56353588075648
633,633,-109.56355026874118
634,634,-109.56356464072923
635,635,-109.56357899683734
636,636,-109.56359333718135
637,637,-109.56360766187656
638,638,-109.56362197103735
639,639,-109.5636362647775
640,640,-109.56365054321007
641,641,-109.56366480644738
642,642,-109.5636790546011
643,643,-109.56369328778213
644,644,-109.56370750610076
645,645,-109.56372170966657
646,646,-109.56373589858842
647,647,-109.56375007297459
648,648,-109.5637642329326
649,649,-109.5637783785694
650,650,-109.5637925099912
651,651,-109.5638066273036
652,652,-109.56382073061162
653,653,-109.56383482001954
654,654,-109.56384889563103
655,655,-109.56386295754915
656,656,-109.56387700587636
657,657,-109.56389104071448
658,658,-109.5639050621647
659,659,-109.56391907032761
660,660,-109.5639330653032
661,661,-109.56394704719091
662,662,-109.56396101608951
663,663,-109.56397497209718
664,664,-109.56398891531165
665,665,-109.56400284582986
666,666,-109.56401676374836
667,667,-109.564030669163
668,668,-109.56404456216919
669,669,-109.56405844286166
670,670,-109.56407231133463
671,671,-109.56408616768181
672,672,-109.56410001199626
673,673,-109.56411384437065
674,674,-109.56412766489694
675,675,-109.5641414736667
676,676,-109.56415527077087
677,677,-109.5641690562999
678,678,-109.56418283034373
679,679,-109.56419659299175
680,680,-109.5642103443329
681,681,-109.56422408445553
682,682,-109.56423781344753
683,683,-109.56425153139628
684,684,-109.56426523838863
685,685,-109.56427893451104
686,686,-109.56429261984933
687,687,-109.56430629448894
688,688,-109.56431995851479
689,689,-109.56433361201135
690,690,-109.56434725506257
691,691,-109.56436088775195
692,692,-109.56437451016254
693,693,-109.56438812237684
694,694,-109.56440172447708
695,695,-109.56441531654482
696,696,-109.56442889866128
697,697,-109.56444247090721
698,698,-109.56445603336289
699,699,-109.56446958610822
700,700,-109.56448312922257
701,701,-109.56449666278496
702,702,-109.56451018687389
703,703,-109.56452370156752
704,704,-109.56453720694353
705,705,-109.56455070307918
706,706,-109.5645641900513
707,707,-109.56457766793635
708,708,-109.56459113681034
709,709,-109.56460459674884
710,710,-109.56461804782711
711,711,-109.56463149011991
712,712,-109.56464492370161
713,713,-109.56465834864623
714,714,-109.56467176502738
715,715,-109.56468517291826
716,716,-109.56469857239166
717,717,-109.56471196352003
718,718,-109.56472534637541
719,719,-109.56473872102946
720,720,-109.56475208755349
721,721,-109.5647654460184
722,722,-109.56477879649472
723,723,-109.56479213905263
724,724,-109.56480547376192
725,725,-109.56481880069207
726,726,-109.5648321199121
727,727,-109.5648454314908
728,728,-109.56485873549646
729,729,-109.56487203199714
730,730,-109.56488532106047
731,731,-109.56489860275379
732,732,-109.56491187714406
733,733,-109.56492514429786
734,734,-109.56493840428153
735,735,-109.564951657161
736,736,-109.56496490300185
737,737,-109.56497814186937
738,738,-109.56499137382855
739,739,-109.56500459894393
740,740,-109.56501781727987
741,741,-109.56503102890025
742,742,-109.56504423386883
743,743,-109.56505743224885
744,744,-109.56507062410337
745,745,-109.56508380949504
746,746,-109.56509698848632
747,747,-109.56511016113922
748,748,-109.5651233275155
749,749,-109.56513648767668
750,750,-109.56514964168389
751,751,-109.56516278959799
752,752,-109.56517593147956
753,753,-109.56518906738884
754,754,-109.56520219738579
755,755,-109.56521532153013
756,756,-109.56522843988122
757,757,-109.5652415524982
758,758,-109.56525465943982
759,759,-109.56526776076464
760,760,-109.56528085653093
761,761,-109.56529394679664
762,762,-109.56530703161948
763,763,-109.56532011105685
764,764,-109.56533318516591
765,765,-109.56534625400349
766,766,-109.56535931762622
767,767,-109.56537237609044
768,768,-109.5653854294522
769,769,-109.5653984777673
770,770,-109.56541152109132
771,771,-109.56542455947948
772,772,-109.56543759298685
773,773,-109.56545062166818
774,774,-109.56546364557795
775,775,-109.56547666477046
776,776,-109.56548967929966
777,777,-109.56550268921936
778,778,-109.56551569458307
779,779,-109.565528695444
780,780,-109.56554169185522
781,781,-109.56555468386948
782,782,-109.5655676715393
783,783,-109.56558065491699
784,784,-109.56559363405461
785,785,-109.56560660900398
786,786,-109.56561957981666
787,787,-109.56563254654405
788,788,-109.56564550923724
789,789,-109.56565846794712
790,790,-109.56567142272438
791,791,-109.56568437361946
792,792,-109.56569732068255
793,793,-109.56571026396364
794,794,-109.56572320351253
795,795,-109.56573613937874
796,796,-109.56574907161163
797,797,-109.5657620002603
798,798,-109.56577492537366
799,799,-109.56578784700037
800,800,-109.56580076518892
801,801,-109.56581367998756
802,802,-109.56582659144436
803,803,-109.56583949960718
804,804,-109.56585240452361
805,805,-109.56586530624114
806,806,-109.56587820480692
807,807,-109.56589110026808
808,808,-109.56590399267135
809,809,-109.5659168820634
810,810,-109.56592976849066
811,811,-109.56594265199934
812,812,-109.56595553263551
813,813,-109.56596841044498
814,814,-109.56598128547341
815,815,-109.56599415776626
816,816,-109.56600702736876
817,817,-109.56601989432605
818,818,-109.56603275868295
819,819,-109.56604562048423
820,820,-109.56605847977436
821,821,-109.5660713365977
822,822,-109.5660841909984
823,823,-109.5660970430204
824,824,-109.56610989270752
825,825,-109.56612274010337
826,826,-109.56613558525137
827,827,-109.5661484281948
828,828,-109.56616126897671
829,829,-109.56617410764002
830,830,-109.56618694422748
831,831,-109.56619977878165
832,832,-109.5662126113449
833,833,-109.56622544195946
834,834,-109.56623827066738
835,835,-109.56625109751059
836,836,-109.56626392253077
837,837,-109.56627674576949
838,838,-109.56628956726811
839,839,-109.56630238706792
840,840,-109.56631520520993
841,841,-109.5663280217351
842,842,-109.56634083668413
843,843,-109.56635365009765
844,844,-109.56636646201609
845,845,-109.5663792724797
846,846,-109.56639208152862
847,847,-109.5664048892028
848,848,-109.5664176955421
849,849,-109.56643050058611
850,850,-109.56644330437439
851,851,-109.5664561069463
852,852,-109.56646890834105
853,853,-109.56648170859768
854,854,-109.56649450775512
855,855,-109.56650730585216
856,856,-109.56652010292743
857,857,-109.56653289901936
858,858,-109.56654569416634
859,859,-109.56655848840654
860,860,-109.56657128177804
861,861,-109.56658407431871
862,862,-109.56659686606636
863,863,-109.56660965705862
864,864,-109.566622447333
865,865,-109.56663523692686
866,866,-109.56664802587741
867,867,-109.56666081422173
868,868,-109.56667360199683
869,869,-109.56668638923949
870,870,-109.56669917598643
871,871,-109.5667119622742
872,872,-109.56672474813924
873,873,-109.56673753361784
874,874,-109.56675031874616
875,875,-109.56676310356028
876,876,-109.56677588809609
877,877,-109.56678867238941
878,878,-109.5668014564759
879,879,-109.56681424039107
880,880,-109.56682702417041
881,881,-109.56683980784914
882,882,-109.56685259146246
883,883,-109.56686537504544
884,884,-109.56687815863302
885,885,-109.56689094225999
886,886,-109.56690372596104
887,887,-109.56691650977078
888,888,-109.56692929372363
889,889,-109.56694207785395
890,890,-109.56695486219597
891,891,-109.56696764678381
892,892,-109.56698043165147
893,893,-109.56699321683281
894,894,-109.56700600236162
895,895,-109.56701878827155
896,896,-109.56703157459617
897,897,-109.56704436136891
898,898,-109.56705714862309
899,899,-109.56706993639193
900,900,-109.56708272470858
901,901,-109.56709551360598
902,902,-109.56710830311708
903,903,-109.56712109327465
904,904,-109.56713388411137
905,905,-109.56714667565986
906,906,-109.56715946795254
907,907,-109.56717226102182
908,908,-109.56718505489998
909,909,-109.56719784961915
910,910,-109.56721064521145
911,911,-109.5672234417088
912,912,-109.5672362391431
913,913,-109.5672490375461
914,914,-109.5672618369495
915,915,-109.56727463738483
916,916,-109.5672874388836
917,917,-109.56730024147717
918,918,-109.56731304519681
919,919,-109.56732585007373
920,920,-109.56733865613901
921,921,-109.56735146342365
922,922,-109.56736427195857
923,923,-109.56737708177455
924,924,-109.56738989290234
925,925,-109.56740270537256
926,926,-109.56741551921571
927,927,-109.56742833446228
928,928,-109.56744115114262
929,929,-109.56745396928699
930,930,-109.56746678892553
931,931,-109.5674796100884
932,932,-109.56749243280555
933,933,-109.56750525710692
934,934,-109.56751808302235
935,935,-109.56753091058152
936,936,-109.56754373981417
937,937,-109.56755657074983
938,938,-109.56756940341798
939,939,-109.56758223784804
940,940,-109.56759507406937
941,941,-109.56760791211114
942,942,-109.56762075200257
943,943,-109.56763359377268
944,944,-109.56764643745052
945,945,-109.56765928306498
946,946,-109.5676721306449
947,947,-109.56768498021901
948,948,-109.56769783181606
949,949,-109.56771068546458
950,950,-109.56772354119315
951,951,-109.56773639903014
952,952,-109.56774925900399
953,953,-109.56776212114298
954,954,-109.56777498547531
955,955,-109.56778785202911
956,956,-109.5678007208325
957,957,-109.56781359191342
958,958,-109.56782646529982
959,959,-109.56783934101954
960,960,-109.56785221910037
961,961,-109.56786509956999
962,962,-109.56787798245604
963,963,-109.56789086778608
964,964,-109.5679037555876
965,965,-109.56791664588803
966,966,-109.56792953871472
967,967,-109.5679424340949
968,968,-109.5679553320559
969,969,-109.56796823262472
970,970,-109.56798113582855
971,971,-109.56799404169433
972,972,-109.56800695024904
973,973,-109.56801986151953
974,974,-109.56803277553264
975,975,-109.56804569231508
976,976,-109.56805861189356
977,977,-109.56807153429469
978,978,-109.56808445954498
979,979,-109.56809738767097
980,980,-109.56811031869904
981,981,-109.5681232526556
982,982,-109.5681361895669
983,983,-109.5681491294592
984,984,-109.56816207235867
985,985,-109.56817501829141
986,986,-109.56818796728352
987,987,-109.56820091936092
988,988,-109.5682138745496
989,989,-109.56822683287541
990,990,-109.56823979436416
991,991,-109.56825275904161
992,992,-109.56826572693348
993,993,-109.56827869806537
994,994,-109.56829167246286
995,995,-109.56830465015153
996,996,-109.56831763115679
997,997,-109.56833061550407
998,998,-109.56834360321872
999,999,-109.56835659432608
1000,1000,-109.56836958885134
1001,1001,-109.56838258681971
1002,1002,-109.56839558825634
1003,1003,-109.56840859318629
1004,1004,-109.56842160163458
1005,1005,-109.56843461362625
1006,1006,-109.56844762918615
1007,1007,-109.5684606483392
1008,1008,-109.56847367111017
1009,1009,-109.56848669752387
1010,1010,-109.56849972760497
1011,1011,-109.56851276137819
1012,1012,-109.56852579886811
1013,1013,-109.5685388400993
1014,1014,-109.56855188509624
1015,1015,-109.56856493388344
1016,1016,-109.56857798648531
1017,1017,-109.56859104292622
1018,1018,-109.56860410323043
1019,1019,-109.56861716742226
1020,1020,-109.56863023552594
1021,1021,-109.5686433075656
1022,1022,-109.56865638356541
1023,1023,-109.56866946354944
1024,1024,-109.56868254754173
1025,1025,-109.56869563556623
1026,1026,-109.56870872764691
1027,1027,-109.56872182380766
1028,1028,-109.56873492407236
1029,1029,-109.56874802846477
1030,1030,-109.56876113700868
1031,1031,-109.5687742497278
1032,1032,-109.56878736664582
1033,1033,-109.56880048778635
1034,1034,-109.56881361317298
1035,1035,-109.56882674282927
1036,1036,-109.56883987677872
1037,1037,-109.56885301504481
1038,1038,-109.5688661576509
1039,1039,-109.56887930462041
1040,1040,-109.56889245597668
1041,1041,-109.56890561174299
1042,1042,-109.5689187719426
1043,1043,-109.56893193659874
1044,1044,-109.56894510573457
1045,1045,-109.5689582793732
1046,1046,-109.56897145753777
1047,1047,-109.56898464025132
1048,1048,-109.56899782753686
1049,1049,-109.56901101941736
1050,1050,-109.56902421591582
1051,1051,-109.56903741705506
1052,1052,-109.569050622858
1053,1053,-109.56906383334746
1054,1054,-109.5690770485462
1055,1055,-109.56909026847703
1056,1056,-109.56910349316263
1057,1057,-109.56911672262572
1058,1058,-109.5691299568889
1059,1059,-109.56914319597479
1060,1060,-109.56915643990598
1061,1061,-109.56916968870503
1062,1062,-109.56918294239439
1063,1063,-109.56919620099659
1064,1064,-109.56920946453405
1065,1065,-109.56922273302915
